1.000000000000000000e+00,9.776500000000000190e-01,9.788999999999999924e-01,9.623869999999999925e-01,9.717660000000000187e-01,9.816070000000000073e-01,9.812159999999999771e-01,9.735719999999999930e-01,9.932830000000000270e-01,9.790159999999999973e-01,9.813650000000000428e-01,9.786960000000000104e-01,9.923539999999999583e-01,9.542370000000000019e-01,9.852509999999999879e-01,9.921400000000000219e-01,9.925500000000000433e-01,9.877690000000000081e-01,9.567039999999999988e-01,9.853389999999999649e-01,9.872980000000000089e-01,9.691509999999999847e-01,9.526240000000000263e-01,9.887449999999999850e-01,9.887289999999999690e-01,9.344080000000000163e-01,9.841400000000000148e-01,9.672539999999999472e-01,9.912039999999999740e-01,9.900250000000000439e-01,9.827280000000000459e-01,9.785789999999999766e-01,9.934640000000000137e-01,9.610180000000000389e-01,9.839639999999999498e-01,9.657229999999999981e-01,9.815749999999999753e-01,9.806620000000000337e-01,9.847359999999999447e-01,9.869449999999999612e-01,9.763789999999999969e-01,9.760360000000000147e-01,9.581840000000000357e-01,9.719839999999999591e-01,9.745749999999999691e-01,9.678949999999999498e-01,9.828219999999999734e-01,9.954049999999999843e-01,9.771929999999999783e-01,9.927009999999999446e-01,9.945629999999999749e-01,9.853650000000000464e-01,9.649480000000000279e-01,9.729640000000000510e-01,9.791349999999999776e-01,9.856960000000000166e-01,9.667080000000000117e-01,9.853739999999999721e-01,9.918289999999999607e-01,9.921820000000000084e-01,9.881689999999999641e-01,9.898479999999999501e-01,9.595209999999999573e-01,9.936899999999999622e-01,9.798940000000000428e-01,9.793950000000000156e-01,9.971379999999999688e-01,9.955359999999999765e-01,9.917350000000000332e-01,9.964509999999999756e-01,9.705350000000000366e-01,9.822880000000000500e-01,9.699809999999999821e-01,9.887059999999999738e-01,9.955230000000000468e-01,9.612500000000000488e-01,9.845420000000000282e-01,9.911389999999999922e-01,9.945150000000000379e-01,9.946420000000000261e-01,9.552969999999999517e-01,9.739919999999999689e-01,9.625019999999999687e-01,9.917329999999999757e-01,9.905850000000000488e-01,9.746390000000000331e-01,9.966800000000000104e-01,9.818480000000000540e-01,9.871750000000000247e-01,9.934180000000000232e-01,9.944239999999999746e-01,9.380209999999999937e-01,9.884490000000000220e-01,9.787120000000000264e-01,9.760010000000000074e-01,9.667510000000000270e-01,9.684719999999999995e-01,9.424730000000000052e-01,9.698999999999999844e-01,9.783239999999999714e-01,9.837169999999999526e-01,9.854640000000000066e-01,9.722309999999999564e-01,9.830210000000000337e-01,9.876120000000000454e-01,9.788459999999999939e-01
9.776500000000000190e-01,1.000000000000000000e+00,9.966139999999999999e-01,9.911759999999999460e-01,9.965079999999999494e-01,9.869440000000000435e-01,9.859919999999999796e-01,9.894770000000000509e-01,9.916909999999999892e-01,9.811549999999999994e-01,9.960029999999999717e-01,9.886200000000000543e-01,9.923589999999999911e-01,9.732530000000000348e-01,9.950539999999999941e-01,9.840600000000000458e-01,9.771720000000000406e-01,9.806930000000000369e-01,9.866239999999999455e-01,9.920630000000000281e-01,9.915650000000000297e-01,9.792669999999999986e-01,9.813009999999999788e-01,9.938970000000000304e-01,9.928810000000000136e-01,9.758559999999999457e-01,9.963830000000000187e-01,9.833199999999999719e-01,9.811140000000000416e-01,9.894140000000000157e-01,9.913710000000000022e-01,9.921219999999999484e-01,9.900980000000000336e-01,9.849189999999999889e-01,9.926479999999999748e-01,9.953530000000000433e-01,9.972429999999999906e-01,9.732659999999999645e-01,9.952370000000000383e-01,9.842809999999999615e-01,9.923790000000000111e-01,9.910139999999999505e-01,9.894340000000000357e-01,9.915929999999999467e-01,9.825840000000000130e-01,9.961010000000000142e-01,9.824899999999999745e-01,9.751619999999999733e-01,9.943520000000000136e-01,9.918080000000000229e-01,9.886270000000000335e-01,9.950689999999999813e-01,9.938010000000000455e-01,9.885829999999999895e-01,9.938230000000000119e-01,9.867770000000000152e-01,9.885930000000000550e-01,9.956629999999999647e-01,9.820910000000000473e-01,9.894819999999999727e-01,9.950409999999999533e-01,9.893330000000000179e-01,9.888259999999999827e-01,9.801830000000000265e-01,9.857040000000000246e-01,9.850259999999999572e-01,9.862480000000000135e-01,9.743899999999999784e-01,9.911370000000000458e-01,9.900550000000000184e-01,9.917369999999999797e-01,9.932940000000000103e-01,9.848069999999999879e-01,9.940790000000000459e-01,9.880710000000000326e-01,9.770910000000000428e-01,9.625679999999999792e-01,9.884939999999999838e-01,9.903030000000000443e-01,9.927289999999999726e-01,9.898730000000000029e-01,9.737670000000000492e-01,9.931860000000000133e-01,9.882980000000000098e-01,9.795390000000000486e-01,9.901969999999999938e-01,9.777919999999999945e-01,9.739729999999999777e-01,9.815500000000000336e-01,9.775989999999999958e-01,9.840280000000000138e-01,9.819630000000000303e-01,9.785580000000000389e-01,9.833530000000000326e-01,9.760699999999999932e-01,9.917700000000000404e-01,9.852779999999999871e-01,9.537820000000000187e-01,9.952459999999999640e-01,9.896040000000000392e-01,9.869620000000000060e-01,9.858999999999999986e-01,9.985960000000000392e-01,9.824829999999999952e-01,9.921630000000000171e-01,9.916469999999999452e-01
9.788999999999999924e-01,9.966139999999999999e-01,1.000000000000000000e+00,9.858320000000000416e-01,9.970229999999999926e-01,9.813800000000000301e-01,9.811459999999999626e-01,9.864060000000000050e-01,9.932670000000000110e-01,9.812499999999999556e-01,9.923070000000000501e-01,9.848869999999999569e-01,9.942609999999999504e-01,9.638099999999999445e-01,9.944239999999999746e-01,9.813899999999999846e-01,9.780259999999999510e-01,9.761680000000000357e-01,9.760919999999999597e-01,9.904389999999999583e-01,9.864549999999999708e-01,9.685570000000000013e-01,9.724730000000000318e-01,9.912069999999999492e-01,9.906740000000000546e-01,9.653939999999999744e-01,9.945969999999999533e-01,9.743020000000000014e-01,9.796099999999999808e-01,9.910970000000000057e-01,9.917730000000000157e-01,9.892959999999999532e-01,9.931520000000000348e-01,9.786939999999999529e-01,9.947270000000000278e-01,9.925380000000000313e-01,9.967249999999999721e-01,9.655259999999999954e-01,9.919379999999999864e-01,9.786040000000000294e-01,9.969369999999999621e-01,9.902250000000000218e-01,9.846319999999999517e-01,9.856430000000000469e-01,9.767590000000000439e-01,9.925300000000000233e-01,9.765470000000000539e-01,9.781969999999999832e-01,9.939879999999999827e-01,9.897460000000000147e-01,9.908350000000000213e-01,9.928379999999999983e-01,9.917240000000000499e-01,9.813570000000000348e-01,9.932349999999999790e-01,9.854889999999999484e-01,9.843020000000000103e-01,9.936089999999999645e-01,9.762849999999999584e-01,9.873960000000000514e-01,9.925910000000000011e-01,9.876749999999999696e-01,9.836819999999999453e-01,9.798689999999999900e-01,9.841680000000000428e-01,9.895009999999999639e-01,9.856549999999999478e-01,9.724620000000000486e-01,9.864779999999999660e-01,9.905110000000000303e-01,9.904570000000000318e-01,9.910560000000000480e-01,9.766550000000000509e-01,9.915000000000000480e-01,9.859769999999999923e-01,9.683399999999999785e-01,9.608189999999999786e-01,9.876749999999999696e-01,9.921710000000000251e-01,9.915329999999999977e-01,9.892159999999999842e-01,9.650990000000000402e-01,9.882020000000000248e-01,9.876979999999999649e-01,9.805139999999999967e-01,9.817679999999999740e-01,9.774429999999999508e-01,9.708539999999999948e-01,9.799949999999999495e-01,9.728639999999999510e-01,9.788829999999999476e-01,9.758820000000000272e-01,9.718149999999999844e-01,9.791149999999999576e-01,9.674880000000000146e-01,9.869940000000000380e-01,9.849280000000000257e-01,9.389359999999999928e-01,9.923020000000000174e-01,9.801750000000000185e-01,9.881640000000000423e-01,9.925049999999999706e-01,9.957989999999999897e-01,9.794490000000000141e-01,9.918069999999999942e-01,9.843370000000000175e-01
9.623869999999999925e-01,9.911759999999999460e-01,9.858320000000000416e-01,1.000000000000000000e+00,9.877230000000000176e-01,9.920050000000000257e-01,9.924450000000000216e-01,9.975220000000000198e-01,9.785549999999999526e-01,9.846599999999999797e-01,9.909810000000000008e-01,9.952339999999999520e-01,9.798120000000000163e-01,9.797620000000000218e-01,9.898700000000000276e-01,9.814140000000000086e-01,9.678729999999999833e-01,9.811790000000000234e-01,9.972250000000000281e-01,9.897709999999999564e-01,9.897029999999999994e-01,9.902159999999999851e-01,9.971870000000000456e-01,9.876009999999999511e-01,9.850680000000000547e-01,9.911229999999999762e-01,9.910029999999999673e-01,9.951470000000000038e-01,9.800940000000000207e-01,9.855230000000000379e-01,9.902769999999999628e-01,9.965330000000000021e-01,9.793669999999999876e-01,9.935159999999999547e-01,9.855460000000000331e-01,9.852849999999999664e-01,9.917080000000000339e-01,9.788839999999999764e-01,9.865289999999999893e-01,9.858930000000000193e-01,9.747160000000000268e-01,9.859799999999999676e-01,9.977439999999999642e-01,9.959109999999999907e-01,9.871360000000000134e-01,9.883619999999999628e-01,9.879989999999999606e-01,9.649849999999999817e-01,9.950189999999999868e-01,9.849419999999999842e-01,9.758710000000000440e-01,9.901280000000000081e-01,9.959339999999999860e-01,9.935349999999999460e-01,9.892919999999999492e-01,9.834889999999999466e-01,9.888430000000000275e-01,9.879949999999999566e-01,9.781220000000000470e-01,9.867510000000000447e-01,9.894190000000000484e-01,9.867639999999999745e-01,9.909700000000000175e-01,9.767850000000000144e-01,9.898059999999999636e-01,9.849949999999999539e-01,9.729360000000000230e-01,9.655669999999999531e-01,9.834760000000000169e-01,9.794880000000000253e-01,9.946930000000000494e-01,9.904159999999999631e-01,9.946789999999999798e-01,9.890910000000000535e-01,9.814580000000000526e-01,9.869890000000000052e-01,9.656799999999999828e-01,9.821069999999999522e-01,9.736580000000000235e-01,9.798519999999999452e-01,9.838700000000000223e-01,9.841480000000000228e-01,9.981219999999999537e-01,9.807620000000000227e-01,9.779989999999999517e-01,9.889019999999999477e-01,9.723549999999999693e-01,9.718419999999999837e-01,9.845199999999999507e-01,9.735770000000000257e-01,9.733629999999999782e-01,9.926249999999999796e-01,9.771680000000000366e-01,9.835439999999999738e-01,9.866000000000000325e-01,9.786399999999999544e-01,9.871630000000000127e-01,9.745810000000000306e-01,9.879930000000000101e-01,9.889139999999999597e-01,9.892509999999999915e-01,9.644000000000000350e-01,9.938430000000000319e-01,9.884979999999999878e-01,9.916479999999999739e-01,9.907949999999999813e-01
9.717660000000000187e-01,9.965079999999999494e-01,9.970229999999999926e-01,9.877230000000000176e-01,1.000000000000000000e+00,9.816890000000000338e-01,9.803030000000000355e-01,9.860320000000000196e-01,9.909799999999999720e-01,9.800299999999999567e-01,9.903629999999999933e-01,9.850130000000000274e-01,9.918670000000000542e-01,9.727360000000000451e-01,9.932269999999999710e-01,9.794389999999999485e-01,9.756470000000000420e-01,9.723859999999999726e-01,9.812929999999999708e-01,9.926439999999999708e-01,9.879740000000000189e-01,9.689079999999999915e-01,9.760259999999999492e-01,9.890360000000000262e-01,9.907289999999999708e-01,9.749780000000000113e-01,9.963629999999999987e-01,9.771889999999999743e-01,9.766770000000000174e-01,9.895270000000000454e-01,9.920189999999999841e-01,9.871389999999999887e-01,9.896270000000000344e-01,9.826219999999999954e-01,9.908479999999999510e-01,9.964060000000000139e-01,9.973119999999999763e-01,9.662199999999999678e-01,9.913549999999999862e-01,9.790969999999999951e-01,9.967310000000000336e-01,9.929850000000000065e-01,9.882790000000000186e-01,9.895909999999999984e-01,9.820750000000000313e-01,9.971659999999999968e-01,9.759700000000000042e-01,9.685559999999999725e-01,9.950080000000000036e-01,9.867639999999999745e-01,9.881959999999999633e-01,9.924699999999999633e-01,9.960390000000000077e-01,9.866000000000000325e-01,9.915779999999999594e-01,9.841320000000000068e-01,9.907319999999999460e-01,9.952189999999999648e-01,9.755190000000000250e-01,9.851680000000000437e-01,9.927829999999999711e-01,9.864570000000000283e-01,9.916319999999999579e-01,9.728369999999999518e-01,9.857679999999999776e-01,9.868639999999999635e-01,9.796899999999999498e-01,9.688379999999999770e-01,9.855190000000000339e-01,9.841919999999999558e-01,9.934439999999999937e-01,9.908179999999999765e-01,9.776709999999999567e-01,9.910039999999999960e-01,9.828900000000000414e-01,9.722100000000000186e-01,9.563120000000000509e-01,9.879240000000000244e-01,9.872379999999999489e-01,9.878449999999999731e-01,9.881640000000000423e-01,9.682370000000000143e-01,9.906249999999999778e-01,9.885950000000000015e-01,9.744169999999999776e-01,9.867909999999999737e-01,9.722119999999999651e-01,9.694620000000000459e-01,9.783380000000000409e-01,9.683709999999999818e-01,9.766289999999999694e-01,9.853950000000000209e-01,9.687230000000000008e-01,9.804859999999999687e-01,9.664679999999999938e-01,9.916460000000000274e-01,9.895410000000000039e-01,9.443620000000000347e-01,9.980539999999999967e-01,9.843579999999999552e-01,9.833539999999999504e-01,9.876920000000000144e-01,9.960879999999999734e-01,9.752999999999999448e-01,9.897789999999999644e-01,9.862630000000000008e-01
9.816070000000000073e-01,9.869440000000000435e-01,9.813800000000000301e-01,9.920050000000000257e-01,9.816890000000000338e-01,1.000000000000000000e+00,9.990090000000000359e-01,9.969130000000000491e-01,9.865369999999999973e-01,9.944699999999999651e-01,9.885779999999999568e-01,9.979019999999999557e-01,9.868689999999999962e-01,9.863720000000000265e-01,9.905899999999999705e-01,9.950130000000000363e-01,9.872729999999999562e-01,9.915770000000000417e-01,9.907070000000000043e-01,9.951959999999999695e-01,9.960769999999999902e-01,9.937709999999999599e-01,9.912050000000000027e-01,9.907070000000000043e-01,9.915929999999999467e-01,9.811739999999999906e-01,9.924180000000000224e-01,9.970630000000000326e-01,9.933729999999999505e-01,9.939729999999999954e-01,9.943640000000000256e-01,9.960170000000000412e-01,9.890139999999999487e-01,9.929390000000000160e-01,9.836179999999999923e-01,9.794990000000000085e-01,9.897230000000000194e-01,9.956629999999999647e-01,9.868019999999999570e-01,9.967679999999999874e-01,9.723530000000000229e-01,9.892290000000000250e-01,9.908329999999999638e-01,9.962649999999999562e-01,9.955169999999999852e-01,9.833239999999999759e-01,9.987970000000000459e-01,9.787379999999999969e-01,9.936620000000000452e-01,9.913920000000000510e-01,9.877930000000000321e-01,9.908670000000000533e-01,9.877660000000000329e-01,9.966690000000000271e-01,9.854960000000000386e-01,9.938749999999999529e-01,9.896580000000000377e-01,9.923309999999999631e-01,9.944159999999999666e-01,9.956800000000000095e-01,9.950989999999999558e-01,9.965779999999999639e-01,9.872410000000000352e-01,9.895329999999999959e-01,9.967289999999999761e-01,9.900700000000000056e-01,9.850649999999999684e-01,9.882060000000000288e-01,9.922940000000000094e-01,9.895789999999999864e-01,9.929750000000000520e-01,9.936660000000000492e-01,9.979500000000000037e-01,9.958569999999999922e-01,9.933920000000000528e-01,9.935349999999999460e-01,9.894370000000000109e-01,9.937160000000000437e-01,9.830480000000000329e-01,9.880039999999999933e-01,9.671480000000000077e-01,9.965950000000000086e-01,9.877409999999999801e-01,9.916690000000000227e-01,9.886639999999999873e-01,9.936460000000000292e-01,9.909160000000000190e-01,9.899620000000000086e-01,9.971569999999999601e-01,9.898240000000000371e-01,9.863650000000000473e-01,9.789489999999999581e-01,9.900649999999999729e-01,9.934169999999999945e-01,9.957070000000000087e-01,9.761900000000000022e-01,9.896099999999999897e-01,9.847820000000000462e-01,9.841569999999999485e-01,9.956800000000000095e-01,9.952459999999999640e-01,9.667200000000000237e-01,9.880090000000000261e-01,9.960419999999999829e-01,9.957279999999999465e-01,9.913669999999999982e-01
9.812159999999999771e-01,9.859919999999999796e-01,9.811459999999999626e-01,9.924450000000000216e-01,9.803030000000000355e-01,9.990090000000000359e-01,1.000000000000000000e+00,9.978169999999999540e-01,9.851839999999999486e-01,9.929240000000000288e-01,9.895350000000000534e-01,9.983079999999999732e-01,9.855920000000000236e-01,9.818189999999999973e-01,9.907529999999999948e-01,9.953750000000000098e-01,9.854979999999999851e-01,9.932229999999999670e-01,9.910910000000000553e-01,9.945230000000000459e-01,9.957949999999999857e-01,9.959519999999999484e-01,9.914589999999999792e-01,9.916690000000000227e-01,9.906899999999999595e-01,9.808109999999999884e-01,9.913089999999999957e-01,9.973199999999999843e-01,9.936150000000000260e-01,9.925349999999999451e-01,9.926779999999999493e-01,9.969390000000000196e-01,9.877209999999999601e-01,9.902450000000000419e-01,9.855570000000000164e-01,9.769240000000000146e-01,9.894589999999999774e-01,9.945260000000000211e-01,9.871410000000000462e-01,9.966800000000000104e-01,9.707820000000000338e-01,9.861910000000000398e-01,9.902189999999999603e-01,9.957679999999999865e-01,9.934300000000000352e-01,9.805509999999999504e-01,9.987660000000000426e-01,9.814370000000000038e-01,9.931330000000000435e-01,9.919270000000000032e-01,9.858270000000000088e-01,9.918470000000000342e-01,9.878649999999999931e-01,9.952480000000000215e-01,9.871630000000000127e-01,9.919360000000000399e-01,9.870309999999999917e-01,9.908740000000000325e-01,9.937709999999999599e-01,9.966530000000000111e-01,9.929240000000000288e-01,9.957629999999999537e-01,9.850299999999999612e-01,9.906300000000000106e-01,9.962839999999999474e-01,9.893370000000000219e-01,9.848740000000000272e-01,9.866880000000000095e-01,9.924220000000000264e-01,9.892640000000000322e-01,9.908609999999999918e-01,9.924269999999999481e-01,9.971029999999999616e-01,9.943859999999999921e-01,9.935429999999999540e-01,9.910489999999999577e-01,9.880259999999999598e-01,9.923199999999999799e-01,9.813039999999999541e-01,9.867879999999999985e-01,9.700239999999999974e-01,9.958240000000000425e-01,9.884199999999999653e-01,9.901849999999999818e-01,9.912830000000000252e-01,9.903790000000000093e-01,9.912600000000000300e-01,9.865749999999999797e-01,9.959620000000000140e-01,9.904659999999999576e-01,9.865660000000000540e-01,9.785199999999999454e-01,9.918740000000000334e-01,9.903750000000000053e-01,9.964520000000000044e-01,9.729020000000000445e-01,9.878130000000000521e-01,9.830170000000000297e-01,9.815110000000000223e-01,9.937920000000000087e-01,9.954199999999999715e-01,9.670929999999999804e-01,9.871809999999999752e-01,9.975819999999999688e-01,9.963959999999999484e-01,9.922560000000000269e-01
9.735719999999999930e-01,9.894770000000000509e-01,9.864060000000000050e-01,9.975220000000000198e-01,9.860320000000000196e-01,9.969130000000000491e-01,9.978169999999999540e-01,1.000000000000000000e+00,9.836049999999999516e-01,9.921780000000000044e-01,9.909540000000000015e-01,9.986129999999999729e-01,9.850039999999999907e-01,9.813410000000000188e-01,9.921950000000000491e-01,9.903030000000000443e-01,9.791879999999999473e-01,9.881879999999999553e-01,9.938569999999999904e-01,9.938890000000000224e-01,9.931569999999999565e-01,9.927209999999999646e-01,9.948970000000000313e-01,9.906169999999999698e-01,9.888749999999999485e-01,9.863239999999999785e-01,9.924899999999999833e-01,9.967030000000000056e-01,9.890440000000000342e-01,9.918620000000000214e-01,9.940620000000000012e-01,9.987979999999999636e-01,9.865199999999999525e-01,9.933149999999999480e-01,9.877320000000000544e-01,9.821239999999999970e-01,9.924420000000000464e-01,9.874680000000000124e-01,9.872670000000000057e-01,9.921440000000000259e-01,9.755409999999999915e-01,9.883049999999999891e-01,9.958390000000000297e-01,9.971809999999999841e-01,9.916549999999999532e-01,9.854410000000000114e-01,9.947679999999999856e-01,9.756040000000000267e-01,9.967310000000000336e-01,9.891889999999999850e-01,9.835040000000000449e-01,9.921250000000000346e-01,9.936949999999999950e-01,9.948369999999999713e-01,9.899090000000000389e-01,9.900799999999999601e-01,9.894880000000000342e-01,9.909149999999999903e-01,9.866570000000000062e-01,9.933009999999999895e-01,9.925209999999999866e-01,9.933450000000000335e-01,9.892410000000000370e-01,9.858369999999999633e-01,9.956779999999999520e-01,9.917949999999999822e-01,9.799330000000000540e-01,9.779069999999999707e-01,9.885399999999999743e-01,9.863509999999999778e-01,9.954030000000000378e-01,9.930879999999999708e-01,9.967610000000000081e-01,9.932640000000000358e-01,9.886329999999999840e-01,9.903009999999999868e-01,9.796059999999999768e-01,9.892320000000000002e-01,9.794289999999999941e-01,9.842030000000000500e-01,9.783429999999999627e-01,9.904509999999999703e-01,9.938940000000000552e-01,9.872429999999999817e-01,9.871630000000000127e-01,9.894429999999999614e-01,9.840130000000000265e-01,9.813060000000000116e-01,9.927880000000000038e-01,9.824469999999999592e-01,9.795160000000000533e-01,9.869010000000000282e-01,9.843709999999999960e-01,9.882319999999999993e-01,9.918670000000000542e-01,9.755599999999999827e-01,9.907190000000000163e-01,9.783819999999999739e-01,9.858200000000000296e-01,9.910050000000000248e-01,9.960290000000000532e-01,9.683800000000000185e-01,9.919980000000000464e-01,9.953210000000000113e-01,9.962809999999999722e-01,9.912210000000000187e-01
9.932830000000000270e-01,9.916909999999999892e-01,9.932670000000000110e-01,9.785549999999999526e-01,9.909799999999999720e-01,9.865369999999999973e-01,9.851839999999999486e-01,9.836049999999999516e-01,1.000000000000000000e+00,9.864870000000000028e-01,9.892879999999999452e-01,9.861100000000000421e-01,9.986040000000000472e-01,9.702859999999999818e-01,9.930099999999999483e-01,9.904629999999999823e-01,9.927620000000000333e-01,9.832739999999999814e-01,9.721790000000000154e-01,9.949130000000000473e-01,9.929890000000000105e-01,9.722950000000000204e-01,9.680999999999999606e-01,9.929059999999999553e-01,9.973549999999999915e-01,9.580509999999999859e-01,9.958989999999999787e-01,9.760199999999999987e-01,9.880879999999999663e-01,9.963490000000000402e-01,9.943629999999999969e-01,9.863760000000000305e-01,9.986080000000000512e-01,9.777430000000000287e-01,9.916160000000000529e-01,9.874169999999999892e-01,9.938529999999999864e-01,9.795359999999999623e-01,9.919799999999999729e-01,9.874220000000000219e-01,9.926880000000000148e-01,9.918219999999999814e-01,9.774909999999999988e-01,9.844209999999999905e-01,9.834819999999999673e-01,9.882450000000000401e-01,9.841619999999999813e-01,9.874380000000000379e-01,9.909759999999999680e-01,9.957719999999999905e-01,9.981449999999999489e-01,9.929170000000000496e-01,9.849839999999999707e-01,9.854349999999999499e-01,9.883340000000000458e-01,9.924650000000000416e-01,9.849200000000000177e-01,9.964960000000000484e-01,9.890999999999999792e-01,9.938360000000000527e-01,9.967230000000000256e-01,9.945049999999999724e-01,9.810200000000000031e-01,9.879620000000000068e-01,9.884920000000000373e-01,9.892539999999999667e-01,9.958829999999999627e-01,9.894380000000000397e-01,9.928780000000000383e-01,9.964739999999999709e-01,9.868700000000000250e-01,9.936089999999999645e-01,9.782990000000000297e-01,9.962250000000000272e-01,9.957019999999999760e-01,9.719969999999999999e-01,9.779369999999999452e-01,9.964110000000000467e-01,9.984859999999999847e-01,9.981550000000000145e-01,9.735120000000000440e-01,9.766160000000000396e-01,9.805519999999999792e-01,9.966949999999999976e-01,9.867320000000000535e-01,9.873650000000000482e-01,9.909069999999999823e-01,9.842199999999999838e-01,9.879250000000000531e-01,9.860360000000000236e-01,9.916300000000000114e-01,9.645660000000000345e-01,9.828999999999999959e-01,9.881769999999999721e-01,9.756390000000000340e-01,9.872990000000000377e-01,9.844589999999999730e-01,9.483589999999999520e-01,9.895289999999999919e-01,9.868700000000000250e-01,9.879200000000000204e-01,9.931440000000000268e-01,9.891180000000000527e-01,9.823490000000000277e-01,9.935810000000000475e-01,9.855949999999999989e-01
9.790159999999999973e-01,9.811549999999999994e-01,9.812499999999999556e-01,9.846599999999999797e-01,9.800299999999999567e-01,9.944699999999999651e-01,9.929240000000000288e-01,9.921780000000000044e-01,9.864870000000000028e-01,1.000000000000000000e+00,9.767980000000000551e-01,9.922800000000000509e-01,9.865340000000000220e-01,9.878949999999999676e-01,9.827860000000000484e-01,9.900949999999999473e-01,9.920550000000000201e-01,9.791440000000000143e-01,9.795430000000000526e-01,9.928789999999999560e-01,9.876890000000000391e-01,9.799379999999999757e-01,9.823690000000000477e-01,9.805810000000000359e-01,9.906620000000000426e-01,9.752870000000000150e-01,9.888080000000000203e-01,9.880269999999999886e-01,9.868719999999999715e-01,9.947310000000000318e-01,9.961349999999999927e-01,9.895380000000000287e-01,9.910830000000000473e-01,9.927820000000000533e-01,9.760550000000000059e-01,9.797139999999999738e-01,9.847329999999999695e-01,9.911720000000000530e-01,9.752589999999999870e-01,9.879539999999999988e-01,9.747419999999999973e-01,9.937979999999999592e-01,9.885850000000000470e-01,9.910020000000000495e-01,9.934809999999999475e-01,9.823110000000000452e-01,9.932069999999999510e-01,9.719189999999999774e-01,9.927030000000000021e-01,9.834730000000000416e-01,9.890569999999999640e-01,9.818820000000000325e-01,9.850160000000000027e-01,9.918219999999999814e-01,9.751769999999999605e-01,9.973619999999999708e-01,9.913910000000000222e-01,9.908090000000000508e-01,9.879620000000000068e-01,9.898350000000000204e-01,9.920870000000000521e-01,9.960579999999999989e-01,9.869139999999999580e-01,9.820109999999999673e-01,9.975979999999999848e-01,9.968679999999999763e-01,9.805000000000000382e-01,9.873990000000000267e-01,9.829200000000000159e-01,9.856279999999999486e-01,9.927080000000000348e-01,9.943020000000000191e-01,9.916669999999999652e-01,9.939299999999999802e-01,9.879010000000000291e-01,9.929240000000000288e-01,9.913260000000000405e-01,9.942499999999999671e-01,9.833499999999999464e-01,9.827110000000000012e-01,9.555050000000000487e-01,9.901680000000000481e-01,9.783770000000000522e-01,9.899769999999999959e-01,9.806470000000000464e-01,9.895699999999999497e-01,9.883579999999999588e-01,9.953440000000000065e-01,9.941149999999999709e-01,9.783779999999999699e-01,9.760060000000000402e-01,9.738219999999999654e-01,9.758480000000000487e-01,9.956939999999999680e-01,9.847599999999999687e-01,9.757209999999999495e-01,9.944110000000000449e-01,9.777090000000000503e-01,9.823749999999999982e-01,9.886749999999999705e-01,9.944770000000000554e-01,9.659659999999999913e-01,9.854840000000000266e-01,9.879750000000000476e-01,9.909369999999999568e-01,9.767970000000000264e-01
